P_index,P_url,proj_repeat
1996,https://www.freelancer.com/projects/php-html.1/mobile-bidding-website-using-html/,5
1997,https://www.freelancer.com/projects/internet-marketing-seo/legitimate-seo-fake-back-links/,0
1998,https://www.freelancer.com/projects/mobile-phone-iphone/mobile-usage-data-collector-phonegap/,5
1999,https://www.freelancer.com/projects/mobile-phone-android/mobile-usage-data-collector-mobile/,5
2000,https://www.freelancer.com/projects/data-entry-data-processing/job-questions-research/,5
2001,https://www.freelancer.com/projects/data-entry-excel/data-entry-research-specialist-repost.5016723/,0
2002,https://www.freelancer.com/projects/data-entry-excel/data-entry-research-specialist-repost.5009122/,0
2003,https://www.freelancer.com/projects/javascript-html/complete-existing-phonegap-app-repost/,3
2004,https://www.freelancer.com/projects/data-entry-excel/data-entry-research-specialist-repost/,0
2006,https://www.freelancer.com/projects/internet-marketing-link-building/adult-site-advertising-marketing-repost/,5
2007,https://www.freelancer.com/projects/php-website-design/build-php-mysql-website.4997921/,5
2008,https://www.freelancer.com/projects/data-entry-data-processing/data-entry-research-specialist-repost.4997422/,5
2009,https://www.freelancer.com/projects/data-entry-data-processing/data-entry-research-specialist-repost.4997279/,5
2010,https://www.freelancer.com/projects/data-entry-data-processing/data-entry-research-specialist-repost/,5
2012,https://www.freelancer.com/projects/php-graphic-design/video-upload-website/,5
2013,https://www.freelancer.com/projects/javascript-html/complete-existing-phonegap-app/,3
2014,https://www.freelancer.com/projects/javascript-d3js/data-visualization-map-using/,5
2015,https://www.freelancer.com/projects/ghostwriting-ebooks/rewrite-book-repost/,0
2016,https://www.freelancer.com/projects/ghostwriting-academic-writing/reading-comprehension-passages/,3
2017,https://www.freelancer.com/projects/business-plans/auditing-assignment/,2
2018,https://www.freelancer.com/projects/data-processing/airline-delays/,1
2019,https://www.freelancer.com/projects/php-website-design/retail-website.4961188/,5
2020,https://www.freelancer.com/projects/ghostwriting-ebooks/book-project-the-story-the/,0
2021,https://www.freelancer.com/projects/php-website-design/website-encrypted-code-decryption-php.4959854/,5
2022,https://www.freelancer.com/projects/research-technical-writing/homework-for-corporate-finance-subject.4959715/,5
2023,https://www.freelancer.com/projects/research-technical-writing/homework-for-corporate-finance-subject/,5
2024,https://www.freelancer.com/projects/internet-marketing-social-networking/need-facebook-likes-from-indonesia/,5
2025,https://www.freelancer.com/projects/php-javascript/website-with-live-chat/,1
2026,https://www.freelancer.com/projects/php-engineering/check-number-prime.4955542/,5
2027,https://www.freelancer.com/projects/php-mysql/ftp-account-creation-from-whmcs/,5
2028,https://www.freelancer.com/projects/php-engineering/prime-number-check-program-repost.4953876/,5
2029,https://www.freelancer.com/projects/php-engineering/prime-number-check-program-repost/,5
2030,https://www.freelancer.com/projects/php-engineering/prime-number-check-program/,5
2031,https://www.freelancer.com/projects/php-engineering/check-number-prime-repost/,5
2032,https://www.freelancer.com/projects/php-engineering/check-number-prime/,5
2033,https://www.freelancer.com/projects/screenwriting/screenwriter-needed-for-short-film/,3
2035,https://www.freelancer.com/projects/php-css/use-drupal-modules-database/,5
2036,https://www.freelancer.com/projects/iphone-android/taxi-gps-dispatch-system-with.4935497/,0
2037,https://www.freelancer.com/projects/translation/translation.4923862/,0
2038,https://www.freelancer.com/projects/php-linux/need-godaddy-vds-linux-expert/,5
2039,https://www.freelancer.com/projects/ghostwriting-ebooks/being-fat-sucks/,5
2040,https://www.freelancer.com/projects/php-graphic-design/game-guessing-football-scores-for.4917481/,5
2041,https://www.freelancer.com/projects/net-windows/background-sound-playback-system-level/,3
2042,https://www.freelancer.com/projects/website-design-seo/design-website-customizing-the-wordpress/,2
2043,https://www.freelancer.com/projects/metatrader/mql-conversion/,2
2044,https://www.freelancer.com/projects/virtual-assistant/virtual-assistant.4903818/,5
2045,https://www.freelancer.com/projects/copywriting-data-processing/typiing-work-pages-repost-fix/,0
2047,https://www.freelancer.com/projects/internet-marketing-bulk-marketing/send-massive-amount-emails-promoting/,5
2048,https://www.freelancer.com/projects/php-javascript/disable-embedded-iframe-features/,2
2049,https://www.freelancer.com/projects/mobile-phone-iphone/iphone-app.4886906/,2
2050,https://www.freelancer.com/projects/php-joomla/psd-joomla.4886212/,1
2051,https://www.freelancer.com/projects/video-services/animation-wedding-montage/,0
2052,https://www.freelancer.com/projects/flash-animation/animation-for-children-music-video.4882300/,5
2053,https://www.freelancer.com/projects/graphic-design-photoshop/graphic-character-design-for-children/,5
2054,https://www.freelancer.com/projects/php-joomla/game-guessing-football-scores-for/,5
2055,https://www.freelancer.com/projects/graphic-design-logo-design/logo-recreation-off-client-provided/,5
2056,https://www.freelancer.com/projects/php-graphic-design/game-guessing-football-scores-for/,5
2057,https://www.freelancer.com/projects/research-ghostwriting/ebook-finish-ebook-repost/,5
2058,https://www.freelancer.com/projects/research-ghostwriting/ebook-finish-ebook/,5
2059,https://www.freelancer.com/projects/facebook/having-issue-with-facebook-fan/,5
2060,https://www.freelancer.com/projects/android/expert-android-programmer-develop-live/,0
2061,https://www.freelancer.com/projects/graphic-design-powerpoint/virtual-assistant-line-research/,5
2063,https://www.freelancer.com/projects/website-design-seo/increase-earning/,5
2065,https://www.freelancer.com/projects/php-javascript/compass-project/,5
2067,https://www.freelancer.com/projects/internet-marketing-seo/are-looking-for-blog-comments.4835859/,0
2068,https://www.freelancer.com/projects/website-design-seo/increase-adsense-earning-dollar-day/,5
2070,https://www.freelancer.com/projects/wordpress/import-articles-categories-images/,5
2071,https://www.freelancer.com/projects/php-net/penny-auction-automated-bidding-script.4820007/,5
2072,https://www.freelancer.com/projects/software-development/windows-business-names-emails-extractor/,5
2075,https://www.freelancer.com/projects/website-design-graphic-design/graphical-enhancement-web-based-game/,1
2076,https://www.freelancer.com/projects/php-ajax/system-for-leaving-messages-for/,3
2077,https://www.freelancer.com/projects/php-website-design/codeigniter-bug-fixes-maintenance-house/,5
2078,https://www.freelancer.com/projects/php-website-design/penny-auction-automated-bidding-script/,5
2079,https://www.freelancer.com/projects/php-software-architecture/facebook-like-referral-contest-apps/,5
2080,https://www.freelancer.com/projects/proofreading-editing/post-ocr-clean-word-file/,5
2081,https://www.freelancer.com/projects/php-java/convert-chatroom-java-red-java.4800312/,3
2082,https://www.freelancer.com/projects/data-entry-excel/simple-excell-task/,5
2083,https://www.freelancer.com/projects/bulk-marketing-email-marketing/bulk-email-program-wanted/,5
2084,https://www.freelancer.com/projects/website-design-psd-to-html/create-opencart-csv-file-from/,0
2085,https://www.freelancer.com/projects/internet-marketing-sales/sales-proposals-bidding-for-wordpress/,1
2086,https://www.freelancer.com/projects/creative-design/design-logo/,5
2087,https://www.freelancer.com/projects/php-website-design/web-design-programming.4769778/,5
2088,https://www.freelancer.com/projects/flash/flash-project.4764590/,5
2089,https://www.freelancer.com/projects/graphic-design-banner-design/exhibition-stand-popup-design/,0
2090,https://www.freelancer.com/projects/software-architecture/copies-computer-files-new-folder/,5
2091,https://www.freelancer.com/projects/cplusplus-programming/vlc-lib-implementation-for-based/,3
2092,https://www.freelancer.com/projects/php-website-design/cmvision-please-contact-open-new/,5
2093,https://www.freelancer.com/projects/mobile-phone-android/android-sales-contact-manager/,5
2094,https://www.freelancer.com/projects/php-java/convert-chatroom-java-red-java/,3
2095,https://www.freelancer.com/projects/website-design-html.1/creation-html-version-already-designed/,5
2096,https://www.freelancer.com/projects/php-html.1/input-forms-table-output-tables/,5
2097,https://www.freelancer.com/projects/blog-articles/fashion-articles-round/,0
2098,https://www.freelancer.com/projects/mobile-phone-iphone/app-needed-for-iphone-droid/,5
2099,https://www.freelancer.com/projects/php-joomla/joomla-sugarcrm-subscription-service/,0
2100,https://www.freelancer.com/projects/sql-c-sharp-programming/transactional-replication-with-updatable/,5
2101,https://www.freelancer.com/projects/copywriting-research/blog-topic-researcher/,5
2102,https://www.freelancer.com/projects/php-software-architecture/create-survey-program/,5
2103,https://www.freelancer.com/projects/php-website-design/opencart-personal-computer-configurator/,5
2104,https://www.freelancer.com/projects/product-sourcing-marketing/ideas-for-new-product-development/,5
2105,https://www.freelancer.com/projects/graphic-design-logo-design/personal-site-logo-design/,0
2106,https://www.freelancer.com/projects/system-admin-windows-server/analyze-windows-startup-repost/,5
2107,https://www.freelancer.com/projects/web-security-software-architecture/digital-signage-rink-scheduler/,5
2108,https://www.freelancer.com/projects/system-admin-windows-server/analyze-windows-startup/,5
2109,https://www.freelancer.com/projects/php-website-design/build-website.4707997/,0
2110,https://www.freelancer.com/projects/php-website-design/website-development.4702870/,0
2111,https://www.freelancer.com/projects/mobile-phone-android/add-features-android-taboo-game/,5
2112,https://www.freelancer.com/projects/data-entry-word/fill-templated-word-docs-from/,2
2113,https://www.freelancer.com/projects/php-javascript/custom-opencart-module-extension-needed/,5
2114,https://www.freelancer.com/projects/copywriting/blog-articles-needed.4682142/,5
2115,https://www.freelancer.com/projects/internet-marketing-seo/internet-marketing-including-seo/,3
2116,https://www.freelancer.com/projects/visual-basic-iphone/ios-app-website-development/,0
2117,https://www.freelancer.com/projects/php-mysql/mods-php-mysql-registration-list/,5
2118,https://www.freelancer.com/projects/linux-magento/optimize-magento-dedicated-server/,5
2119,https://www.freelancer.com/projects/codeigniter/specialist-codeigniter/,5
2120,https://www.freelancer.com/projects/excel/finalise-cascade-budget-sheet/,3
2121,https://www.freelancer.com/projects/data-processing-website-testing/data-cleanup-sugarcrm-repost/,0
2124,https://www.freelancer.com/projects/research-ghostwriting/write-ebook-chandelier-pendant-lighting/,5
2126,https://www.freelancer.com/projects/mobile-phone-android/fix-server-bug-iphone-application/,1
2127,https://www.freelancer.com/projects/php-iphone/fix-server-bug-iphone-application/,5
2128,https://www.freelancer.com/projects/internet-marketing-seo/want-buy-portuguese-text-links/,0
2129,https://www.freelancer.com/projects/shopping-carts-magento/paypal-hosted-checkout-magento-site/,5
2132,https://www.freelancer.com/projects/graphic-design-covers-packaging/packaging-design/,5
2133,https://www.freelancer.com/projects/net-sql/convert-data-access-layer-from/,3
2134,https://www.freelancer.com/projects/php-website-design/looking-for-sportsbook-sports-betting.4626218/,1
2135,https://www.freelancer.com/projects/website-design-graphic-design/domain-monitoring-service/,5
2136,https://www.freelancer.com/projects/php-website-design/looking-for-sportsbook-sports-betting/,1
2137,https://www.freelancer.com/projects/sales-marketing/econometrics-stata-statistics-spss/,5
2138,https://www.freelancer.com/projects/academic-writing/hnd-managing-financial-resources-health/,3
2139,https://www.freelancer.com/projects/php-website-design/urgent-project-fix-magento-mysql.4607975/,5
2140,https://www.freelancer.com/projects/twitter-facebook/need-camgirl-quickly-possible-preferably/,0
2141,https://www.freelancer.com/projects/php-website-design/urgent-project-fix-magento-mysql/,5
2142,https://www.freelancer.com/projects/php-website-design/html-website-with-video/,5
2143,https://www.freelancer.com/projects/excel-powerpoint/short-web-traffic-analys-ppt/,5
2144,https://www.freelancer.com/projects/mobile-phone-android/android-fake-video-chat-app/,5
2146,https://www.freelancer.com/projects/internet-marketing-mobile-phone/download-the-voip-application/,1
2147,https://www.freelancer.com/projects/php-website-design/urgent-project-fix-magento-website/,5
2148,https://www.freelancer.com/projects/internet-marketing-social-networking/social-media-marketer-needed/,5
2149,https://www.freelancer.com/projects/mysql/database-for-storing-exam-questions/,0
2150,https://www.freelancer.com/projects/ghostwriting-ebooks/php-website-changes-repost/,0
2151,https://www.freelancer.com/projects/php-flash/php-website-changes-repost/,1
2152,https://www.freelancer.com/projects/c-programming-linux/programming-for-unix/,0
2153,https://www.freelancer.com/projects/php-website-design/website.4555425/,5
2154,https://www.freelancer.com/projects/engineering-scientific-research/hydroelectric-power-computational/,5
2155,https://www.freelancer.com/projects/php-website-design/need-professional-domain-lease-script/,5
2156,https://www.freelancer.com/projects/data-processing-data-entry/ebay-listings.4537358/,3
2157,https://www.freelancer.com/projects/php-mysql/application-for-call-center/,0
2158,https://www.freelancer.com/projects/data-processing-data-entry/simply-data-typing-job/,5
2159,https://www.freelancer.com/projects/php-xml/twilio-php-phone-verify-class/,5
2160,https://www.freelancer.com/projects/javascript-mobile-phone/end-map-application/,5
2161,https://www.freelancer.com/projects/php-website-design/transfer-money-for-points/,5
2162,https://www.freelancer.com/projects/website-design-shopping-carts/ecwid-shopping-cart-modification.4515404/,5
2163,https://www.freelancer.com/projects/php-ajax/joomla-jomsocial-private-message-with.4505532/,5
2164,https://www.freelancer.com/projects/telemarketing-sales/home-base-team-individual/,3
2165,https://www.freelancer.com/projects/project-management-data-entry/survey-coordinator-new-york-los/,5
2168,https://www.freelancer.com/projects/mobile-phone-iphone/android-app.4466550/,5
2169,https://www.freelancer.com/projects/ghostwriting-articles/articles-about-towns-and-villages/,5
2170,https://www.freelancer.com/projects/engineering-mechanical-engineering/vib-ration-sorber-for-noise.4461594/,5
2171,https://www.freelancer.com/projects/php-mysql/time-sheet-form/,5
2172,https://www.freelancer.com/projects/php-website-design/web-developers-designers-recruiting/,5
2173,https://www.freelancer.com/projects/data-processing-data-entry/double-ended-lists/,0
2174,https://www.freelancer.com/projects/website-design-graphic-design/print-frame-pluss-uploads-from/,5
2175,https://www.freelancer.com/projects/php-mysql/pokemon-dawn-rpg/,5
2176,https://www.freelancer.com/projects/engineering-mechanical-engineering/vib-ration-sorber-for-noise/,5
2177,https://www.freelancer.com/projects/academic-writing-proposal-bid-writing/outsourcing-consulting/,0
2178,https://www.freelancer.com/projects/website-design-wordpress/design-updates-existing-website/,0
2179,https://www.freelancer.com/projects/internet-marketing/build-active-crowd-diverse-social/,0
2180,https://www.freelancer.com/projects/php-javascript/auction-count-down-script/,5
2181,https://www.freelancer.com/projects/php-asterisk-pbx/modify-freepbx-trunk-balance-module/,5
2182,https://www.freelancer.com/projects/data-entry-copy-typing/finish-typing-out-one-book.4419824/,5
2183,https://www.freelancer.com/projects/php-joomla/new-site-trouble-with-url/,5
2184,https://www.freelancer.com/projects/data-entry-excel/finish-typing-out-one-book/,0
2185,https://www.freelancer.com/projects/php-ajax/joomla-jomsocial-private-message-with/,5
2186,https://www.freelancer.com/projects/mobile-phone-iphone/iphone-app-prevent-party-app/,5
2187,https://www.freelancer.com/projects/data-entry-copy-typing/finish-typing-out-one-book/,5
2188,https://www.freelancer.com/projects/internet-marketing-seo/link-building-for-ecommerce-site/,5
2189,https://www.freelancer.com/projects/php-software-architecture/contactform-for-website-adobe-muse/,1
2190,https://www.freelancer.com/projects/mobile-phone-iphone/ios-developer.4403424/,0
2191,https://www.freelancer.com/projects/data-entry-sql/monitoring-mapping-ebay-amazon-google/,5
2192,https://www.freelancer.com/projects/graphic-design-logo-design/new-inis-logo/,5
2193,https://www.freelancer.com/projects/php-website-design/convert-psds-into-wordpress-website/,1
2195,https://www.freelancer.com/projects/php-website-design/opencart-site-customisation-final-stage/,5
2196,https://www.freelancer.com/projects/javascript-game-design/fps-multiplayer-games/,2
2197,https://www.freelancer.com/projects/net/multi-threaded-net-server-application.4380632/,2
2198,https://www.freelancer.com/projects/copywriting-academic-writing/marketing-principles-repost/,5
2199,https://www.freelancer.com/projects/copywriting-academic-writing/marketing-principles-repost.4380218/,5
2200,https://www.freelancer.com/projects/copywriting-articles/marketing-principles/,5
2201,https://www.freelancer.com/projects/php-net/winform-project/,5
2202,https://www.freelancer.com/projects/php-xml/ebay-item-automatic-insertion-system/,0
2203,https://www.freelancer.com/projects/website-design-shopping-carts/create-shop-existing-joomla-website.4364733/,5
2204,https://www.freelancer.com/projects/php-javascript/online-survey.4362789/,2
2205,https://www.freelancer.com/projects/php-software-architecture/sitecorrections/,5
2206,https://www.freelancer.com/projects/codeigniter/small-website-codeigniter-that-sends/,1
2207,https://www.freelancer.com/projects/php/php-big-fix/,3
2208,https://www.freelancer.com/projects/php-website-testing/setup-two-moodle-sites-server.4352520/,0
2209,https://www.freelancer.com/projects/audio-services/audio-recording-increase-sound-quality/,5
2210,https://www.freelancer.com/projects/engineering-mathematics/physics-design-needed-for-rounded/,5
2211,https://www.freelancer.com/projects/php-software-architecture/php-based-auction-site-bug/,3
2212,https://www.freelancer.com/projects/php-website-design/opencart-extension-customisation/,5
2213,https://www.freelancer.com/projects/php-java/fut-autobuyer.4342128/,5
2214,https://www.freelancer.com/projects/asterisk-pbx/asterisk-set-using-extensions-play/,3
2215,https://www.freelancer.com/projects/website-design-shopping-carts/create-shop-existing-joomla-website/,5
2216,https://www.freelancer.com/projects/transcription-copy-typing/finish-typing-out-one-book/,5
2217,https://www.freelancer.com/projects/video-services-natural-language/english-video-lesson/,0
2218,https://www.freelancer.com/projects/embedded-software/reading-data-from-converter/,3
2219,https://www.freelancer.com/projects/virtual-assistant-web-search/find-websites-that-match-specific/,5
2221,https://www.freelancer.com/projects/php-wordpress/wordpress-theme-php-editing/,5
2222,https://www.freelancer.com/projects/research-technical-writing/protecting-children-violence-women/,0
2223,https://www.freelancer.com/projects/flash-website-design/countdown-clock-website-with-flash/,1
2224,https://www.freelancer.com/projects/web-scraping-ebay/automate-listing-ebay-products-our/,5
2225,https://www.freelancer.com/projects/website-design-graphic-design/webpage-design.4296537/,5
2226,https://www.freelancer.com/projects/graphic-design-logo-design/logo-for-micro-continuity-website/,0
2227,https://www.freelancer.com/projects/excel-visual-basic-for-applications/vba-excel-count-macros/,5
2228,https://www.freelancer.com/projects/php-c-programming/simple-script/,5
2229,https://www.freelancer.com/projects/internet-marketing-seo/facebook-page-likes-repost.4255139/,5
2230,https://www.freelancer.com/projects/php-css/make-very-simple-change-website/,5
2231,https://www.freelancer.com/projects/internet-marketing-seo/facebook-page-likes.4248075/,0
2233,https://www.freelancer.com/projects/internet-marketing-seo/seo-required-for-adult-sex.4245247/,0
2234,https://www.freelancer.com/projects/php-xml/webpage-design-possible-coding-for/,5
2235,https://www.freelancer.com/projects/website-design-shopping-carts/wedding-dress-shop-with-magento/,5
2236,https://www.freelancer.com/projects/php-javascript/opencart-high-skilled-developer-required/,5
2237,https://www.freelancer.com/projects/copywriting-internet-marketing/email-autoresponder-series/,5
2238,https://www.freelancer.com/projects/graphic-design-banner-design/logo-category-illustrations-repost/,5
2239,https://www.freelancer.com/projects/graphic-design-banner-design/logo-category-illustrations/,5
2240,https://www.freelancer.com/projects/website-design-css/psd-valid-css-html-ref/,5
2241,https://www.freelancer.com/projects/photoshop/large-photoshop-image-retouch-based/,3
2242,https://www.freelancer.com/projects/php/php-developer-for-boxbilling-integration/,5
2243,https://www.freelancer.com/projects/asp-visual-basic/silverlight-game/,2
2244,https://www.freelancer.com/projects/internet-marketing-seo/seo-expert-required-for-long.4220499/,5
2245,https://www.freelancer.com/projects/sales-leads/fluent-german-speaker-for-commission/,5
2246,https://www.freelancer.com/projects/ghostwriting-ebooks/book-writing-repost/,3
2247,https://www.freelancer.com/projects/php-asp/transform-modernize-existing-website/,0
2248,https://www.freelancer.com/projects/mobile-phone-iphone/gamesalad-expert-needed-for-iphone/,5
2249,https://www.freelancer.com/projects/visual-basic-script-install/rdp-script/,5
2250,https://www.freelancer.com/projects/php-joomla/customize-jomsocial-profie-galleries/,0
2252,https://www.freelancer.com/projects/website-design-graphic-design/adult-amateur-porn-website-created/,1
2254,https://www.freelancer.com/projects/javascript-website-design/bingo-website-app/,3
2255,https://www.freelancer.com/projects/php-wordpress/wordpress-template-conversion-static/,5
2256,https://www.freelancer.com/projects/php-wordpress/wordpress-template-static/,5
2257,https://www.freelancer.com/projects/mobile-phone-android/mobile-spy-app-required-will/,5
2258,https://www.freelancer.com/projects/internet-marketing-social-networking/marketing-professional-wanted/,5
2259,https://www.freelancer.com/projects/php-css/html-markup-page/,5
2260,https://www.freelancer.com/projects/graphic-design/site-design-tweaks/,5
2261,https://www.freelancer.com/projects/ghostwriting-ebooks/the-johnny-goldman-chronicles-chronicle/,5
2262,https://www.freelancer.com/projects/website-design-sql/diamond-direct-inventory-management-amp/,1
2263,https://www.freelancer.com/projects/internet-marketing-seo/seo-partner-needed.4180622/,3
2264,https://www.freelancer.com/projects/php-sql/create-auction-system-site-with/,1
2265,https://www.freelancer.com/projects/mobile-phone-iphone/exam-paper/,0
2266,https://www.freelancer.com/projects/visual-basic-net/vba-net-dll/,5
2268,https://www.freelancer.com/projects/internet-marketing-seo/want-expert-seo-advice-relating/,5
2269,https://www.freelancer.com/projects/seo-blog/writing-job-for-filipinos-kenyans/,2
2270,https://www.freelancer.com/projects/php-website-design/election-polling-web-site/,5
2271,https://www.freelancer.com/projects/php-website-design/mystery-shopping-web-app/,1
2272,https://www.freelancer.com/projects/website-design-graphic-design/learning-site/,0
2273,https://www.freelancer.com/projects/flash-website-design/editing-animation-color-insert-into/,5
2274,https://www.freelancer.com/projects/report-writing-academic-writing/religion-idenity/,5
2275,https://www.freelancer.com/projects/php-website-design/drupal-theme-drupal/,0
2276,https://www.freelancer.com/projects/linux-mobile-phone/mental-calculus-app-challenge-your/,1
2277,https://www.freelancer.com/projects/internet-marketing-seo/seo-required-for-adult-sex.4122943/,0
2278,https://www.freelancer.com/projects/data-processing-excel/download-check-data-excel-file/,0
2279,https://www.freelancer.com/projects/php-website-design/website-with-database-repost/,5
2281,https://www.freelancer.com/projects/php-java/online-examination-website/,0
2282,https://www.freelancer.com/projects/graphic-design-photoshop/photoshop-brother-into-three-family/,0
2283,https://www.freelancer.com/projects/internet-marketing-seo/seo-required-for-adult-sex/,3
2284,https://www.freelancer.com/projects/website-design-graphic-design/website-with-interactive-booking-system/,0
2285,https://www.freelancer.com/projects/mobile-phone-iphone/update-exisiting-ios-game-app/,5
2286,https://www.freelancer.com/projects/php-project-management/website-for-purchase-download-documents/,5
2287,https://www.freelancer.com/projects/article-rewriting/book-writing/,1
2288,https://www.freelancer.com/projects/php-wordpress/wordpress-jetpack-stats-multisite.4079390/,5
2289,https://www.freelancer.com/projects/php-wordpress/wordpress-jetpack-stats-multisite.4079255/,5
2290,https://www.freelancer.com/projects/php-wordpress/clean-add-features-woocommerce-wordpress/,5
2291,https://www.freelancer.com/projects/php-mysql/fix-opencart-error-that-causes/,4
2292,https://www.freelancer.com/projects/php-javascript/moodle-block-modification/,5
2293,https://www.freelancer.com/projects/php-javascript/wordpress-theme-fix-repost/,5
2294,https://www.freelancer.com/projects/legal/get-money-back-from-scam/,5
2295,https://www.freelancer.com/projects/excel-web-scraping/tricky-scraping-job-repost/,5
2296,https://www.freelancer.com/projects/php-linux/mysql-server-crashes-frequently-amazon/,5
2297,https://www.freelancer.com/projects/video-services-animation/simple-animation-coli-growth-replication/,3
2298,https://www.freelancer.com/projects/wordpress/customer-survey-module-with-wordpress/,2
2299,https://www.freelancer.com/projects/copywriting/text-writers/,5
2300,https://www.freelancer.com/projects/php-website-design/wordpress-project.4046512/,5
2301,https://www.freelancer.com/projects/animation-caricature-cartoons/scribe-video/,5
2303,https://www.freelancer.com/projects/articles-article-rewriting/seo-article-writing-long-term.4041372/,5
2304,https://www.freelancer.com/projects/php-css/auto-generated-emails/,5
2305,https://www.freelancer.com/projects/internet-marketing-social-networking/facebook-likes.4034578/,5
2306,https://www.freelancer.com/projects/java/checkers-using-eclipse/,1
2307,https://www.freelancer.com/projects/java/checkers-game/,1
2308,https://www.freelancer.com/projects/game-design-game-consoles/games-integration/,0
2309,https://www.freelancer.com/projects/articles-article-rewriting/seo-article-writing-long-term/,0
2310,https://www.freelancer.com/projects/copywriting-data-entry/live-chat-velaro-style-live/,0
2311,https://www.freelancer.com/projects/php-software-architecture/live-chat-velaro-style-live/,5
2312,https://www.freelancer.com/projects/net-software-architecture/universal-medical-viewing-application/,5
2313,https://www.freelancer.com/projects/php-engineering/university-medical-viewing-application/,5
2314,https://www.freelancer.com/projects/website-design-graphic-design/redo-simple-logo-properly/,5
2315,https://www.freelancer.com/projects/finance-financial-markets/investment-management-investment.4008948/,5
2316,https://www.freelancer.com/projects/php-wordpress/end-half-done-wordpress-template/,1
2317,https://www.freelancer.com/projects/php-javascript/joomla-automated-jomsocial-group/,2
2318,https://www.freelancer.com/projects/copywriting-blog/spanish-blog-post-from-argentinean/,5
2319,https://www.freelancer.com/projects/internet-marketing-research/online-recruitment-software-research/,5
2320,https://www.freelancer.com/projects/java-xml/xml-java-based-small-project/,5
2321,https://www.freelancer.com/projects/finance-financial-markets/investment-management-investment.3985159/,5
2322,https://www.freelancer.com/projects/php-mobile-phone/build-open-source-sms-gateway/,4
2323,https://www.freelancer.com/projects/data-entry-accounting/financial-accounting-project.3979008/,0
2324,https://www.freelancer.com/projects/data-entry-accounting/financial-accounting-project/,0
2326,https://www.freelancer.com/projects/php-mysql/litespeed-webserver-cpanel-help/,5
2327,https://www.freelancer.com/projects/php-website-design/need-expert-php-programmer-with/,1
2328,https://www.freelancer.com/projects/java-mobile-phone/fix-minor-bugs-andoid-app/,3
2329,https://www.freelancer.com/projects/finance-financial-markets/investment-management-investment.2652111/,5
2331,https://www.freelancer.com/projects/internet-marketing-bulk-marketing/email-bulk-marketing.2649597/,4
2332,https://www.freelancer.com/projects/internet-marketing-bulk-marketing/email-bulk-marketing/,5
2333,https://www.freelancer.com/projects/php-c-programming/ringo-professional/,5
2335,https://www.freelancer.com/projects/javascript-jquery-prototype/image-rotation/,5
2336,https://www.freelancer.com/projects/php-website-design/script-penny-auction/,0
2337,https://www.freelancer.com/projects/facebook/photo-like-within-hours.2626648/,2
2338,https://www.freelancer.com/projects/facebook/photo-like-within-hours.2624520/,5
2339,https://www.freelancer.com/projects/website-design-rendering/sportswear-builder/,0
2340,https://www.freelancer.com/projects/php-software-architecture/fax-number-seeker-program/,5
2342,https://www.freelancer.com/projects/oscommerce/oscommerce-payment-issue/,5
2343,https://www.freelancer.com/projects/mobile-phone-android/mobile-app-for-android-sync/,5
2344,https://www.freelancer.com/projects/php-website-design/creation-site-encheres-penny/,1
2345,https://www.freelancer.com/projects/internet-marketing-link-building/link-exchange-manager-contact-webmasters/,5
2346,https://www.freelancer.com/projects/php-mysql/data-validation-fix-errors-amp.2601824/,5
2347,https://www.freelancer.com/projects/php-mysql/data-validation-fix-errors-amp/,5
2349,https://www.freelancer.com/projects/audio-services-symbian/voip-application-for-windows-mobile/,5
2350,https://www.freelancer.com/projects/internet-marketing-telemarketing/home-based-lead-generation-telecallers/,2
2352,https://www.freelancer.com/projects/website-design-graphic-design/full-financials-for-complete-business/,0
2353,https://www.freelancer.com/projects/script-install-windows/simple-excel-macro/,5
2354,https://www.freelancer.com/projects/research-web-scraping/virtual-assistant-for-ongoing-hourly/,1
2355,https://www.freelancer.com/projects/graphic-design/remove-background-from-photos-resize/,1
2356,https://www.freelancer.com/projects/php/ask-visitor-register-after-times/,5
2357,https://www.freelancer.com/projects/website-design-graphic-design/new-website-designing/,5
2358,https://www.freelancer.com/projects/website-design-graphic-design/new-website-design.2568019/,5
2359,https://www.freelancer.com/projects/mobile-phone-android/iphone-caller/,0
2360,https://www.freelancer.com/projects/php-javascript/customize-wordpress-plugin.2564116/,5
2361,https://www.freelancer.com/projects/mobile-phone-iphone/planner-iphone-app-using-mainly/,5
2362,https://www.freelancer.com/projects/business-analysis/kushagra-bajaj/,0
2363,https://www.freelancer.com/projects/php-c-programming/convert-images-video-upload-web/,4
2364,https://www.freelancer.com/projects/php-ebay/ebay-api-script-revision/,5
2365,https://www.freelancer.com/projects/youtube/custom-project/,5
2366,https://www.freelancer.com/projects/copywriting-translation/spanish-blog-post-from-spanish/,5
2367,https://www.freelancer.com/projects/data-entry-research/excel-generator/,5
2368,https://www.freelancer.com/projects/magento-mysql/magento-innodb-issue/,5
2369,https://www.freelancer.com/projects/website-design-graphic-design/web-design-training/,5
2370,https://www.freelancer.com/projects/copywriting-publishing/open-ended-questions-needed-for/,5
2371,https://www.freelancer.com/projects/data-entry-excel/database-entry-into-excel-spread.2511011/,2
2372,https://www.freelancer.com/projects/blog/bloggers-about-fashion-montreal/,1
2373,https://www.freelancer.com/projects/internet-marketing-social-networking/facebook-photo-likes-fan-page/,0
