employer,proj_heading,proj_url
828,Open Office Calc Spreadsheet Script ($30-250 USD),/projects/python-shell-script/open-office-calc-spreadsheet-script/
828,Powershell 3 Script -- 2 ($250-750 USD),/projects/shell-script-microsoft-exchange/powershell-script/
828,Design a Logo for a Mead Making Competition ($100 USD),/projects/design a logo for a mead making competition.html
829,Looking for FULL TIME help with our Amazon Business. (Long Term Job) NO END DATE                            ,/projects/data-entry/looking-for-full-time-help/
829,Search the Web for Something  ($10-30 USD),/projects/excel/search-the-web-for-something-8097108/
829,FACEBOOK MARKETING ($30-250 USD),/projects/facebook-marketing/facebook-marketing-8259816/
829,DO NOT BID ($440-1200 USD),/projects/data-entry/not-bid-8096990/
829,Find Information from Websites  ($10-30 USD),/projects/excel/find-information-from-websites-8261694/
829,COPY PASTING FROM EXCEL TO WEBSITE ($10-15 USD),/projects/excel/copy-pasting-from-excel-website/
830,Private project or contest #263983                            ,/login?goto=M2JkMmFlM2QzZDQ3NmVhNzQyODNiYzliNDFkNWI2ZjBodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9jb250ZXN0Ly0yNjM5ODMuaHRtbA
831,arabia coffee                            ,/projects/marketing/arabia-coffee/
832,XML widget - HasOffers - Affiliate network                            ,/projects/php/xml-widget-hasoffers-affiliate-network/
833,Create C# program to cover the requirement in the description                            ,/projects/website-design/create-program-cover-the-requirement/
833,Reproduce current 3d video with the provided requirements ($10-100 USD),/projects/photoshop/reproduce-current-video-with-the/
833,HTML page that take a data from users and store it in sharepoint ($30-250 USD),/projects/website-design-html.1/html-page-that-take-data/
834,Tax law Accounting                             ,/projects/academic-writing/tax-law-accounting/
834,Network Analysis & Design ($10-50 AUD),/projects/graphic-design/network-analysis-design/
834,accounting  ($10-30 AUD),/projects/accounting/accounting.6929151/
834,Find an Accountant  ($10-30 AUD),/projects/academic-writing-anything-goes/find-accountant/
834,Programming concept ($10-30 AUD),/projects/c-programming/programming-concept/
834,networking project ($10-50 AUD),/projects/graphic-design/networking-project/
835,MODIFY LEARNDASH (QUIZ SECTION)                            ,/projects/php/modify-learndash-quiz-section/
835,Woocommerce Payment Gateway Plugin -- 2 ($10-20 USD),/projects/php/woocommerce-payment-gateway-plugin-12557244/
835,I will provide 1000 Facebook likes for atanunu ($5 USD),/projects/will-provide-facebook-likes-for-project/
835, URGENT NEED A WEBSITE LIVE ($2-8 USD / hour),/projects/graphic-design/urgent-need-website-live/
835,Sell my domain: NGR.NAME ($250-750 USD),/projects/website-design/sell-domain-ngr-name/
835,Woocommerce Payment Gateway Plugin ($10-20 USD),/projects/php/woocommerce-payment-gateway-plugin-11777324/
836,MODIFY LEARNDASH                            ,/projects/php/modify-learndash/
836,Joomla School Management System ($250-750 USD),/projects/graphic-design/joomla-school-management-system/
836,Build a Website  ($10-30 USD),/projects/graphic-design/build-website-8800497/
836,Design a Logo for Probun ($30 USD),/projects/design a logo for probun.html
836,DESIGN AND DEVELOPMENT OF DATA CAPTURE FORMS WITH BIOMETRIC (FINGER PRINT) CAPTURE ($250-750 USD),/projects/php-software-architecture/design-and-development-data-capture/
836,DO A URGENT HOSTING WORK ($2-8 USD / hour),/projects/graphic-design/urgent-hosting-work/
837,Taxation law                             ,/projects/accounting/taxation-law/
837,management accounting  ($10-30 AUD),/projects/accounting/management-accounting.7048152/
837,Accounting Theory  ($10-30 AUD),/projects/accounting/accounting-theory-7735759/
837,Advanced Financial Accounting  ($10-30 AUD),/projects/accounting/advanced-financial-accounting/
838,Expectations League1                            ,/projects/graphic-design/expectations-league/
838,Mobile development ($250-750 USD),/projects/mobile-phone/mobile-development-8123239/
838,Game iphone ($250-750 USD),/projects/mobile-phone/game-iphone/
839,Develop a Standardized Project Proposal Template                            ,/projects/copywriting/develop-standardized-project-proposal/
839,10-21-11  HomePage Design for Charity Website ($30-250 USD),/projects/website-design-graphic-design/homepage-design-for-charity-website/
839,8-8-12  AutoCAD edits ($30-250 USD),/projects/autocad/autocad-edits/
839,PT r-a-f module for Antony ($30-250 USD),/projects/php/module-for-antony/
839,7-8-10  Logo Design for LE ($30-250 USD),/projects/logo-design/logo-design-for.733674/
839,1 Page website ($30-250 USD),/projects/html.1/page-website/
840,Build an Online Store                             ,/projects/website-design/build-online-store-8234995/
840,Thermochromatic Plastic square backing plate for mobile phones ($30-250 USD),/projects/manufacturing/thermochromatic-plastic-square-backing/
840,Online Reps for Fundraising and PR Work for a school in Bhutan ($30-250 USD),/projects/internet-marketing/online-reps-for-fundraising-work/
840,Income Commission Only: Write an iPhone & Android application  ($10-100000 USD),/projects/mobile-phone/income-commission-only-write-iphone/
840,Sell Tour Packages for Bhutan ($30-250 USD),/projects/sales/sell-tour-packages-for-bhutan/
840,Write an iPhone & Android application  ($10-100000 USD),/projects/mobile-phone/write-iphone-android-application-8316093/
841,Final Tweaks to Website - 2                            ,/projects/php/final-tweaks-website-8234290/
841,Arcade Website Like Kongregate ($30-250 USD),/projects/php-javascript/arcade-website-like-kongregate/
841,SEO my Website -- 2 ($30-250 USD),/projects/internet-marketing-seo/seo-website.6628816/
841,Create a Mobile Website ($10-50 USD),/projects/php-mobile-phone/create-mobile-website.6169422/
841,Build an Awesome Website ($100-500 USD),/projects/graphic-design-php/build-awesome-website.6637881/
841,Design a Logo for me ($15 USD),/projects/design a logo for me.html
841,Final Tweaks to Website - 2 ($10-30 USD),/projects/php/final-tweaks-website-8234290/
842,Build a Website                             ,/projects/php/build-website-8233658/
843,Final Tweaks to Website -- 2                            ,/projects/php/final-tweaks-website-8231670/
843,Game/Arcade Site ($30-250 USD),/projects/php-javascript/game-arcade-site/
843,Program Search Boxes for my website ($50-150 USD),/projects/php/program-search-boxes-for-website/
843,Write an iPhone application ($20-100 USD),/projects/mobile-phone-iphone/write-iphone-application.6669675/
844,Final Tweaks to Website                            ,/projects/php/final-tweaks-website/
845,Need Help With 404 Errors and Redirects Google Webmaster Tools                            ,/projects/internet-marketing/need-help-with-errors-redirects/
845,35 Pages Law Firm Text Needed MikeBroemmel ($30-250 USD),/projects/copywriting/pages-law-firm-text-needed/
845,Integration of Sunshop Shopping Cart Software ($30-250 USD),/projects/website-design/integration-sunshop-shopping-cart/
845,Small Wordpress Project ($30-250 USD),/projects/php-wordpress/small-wordpress-project/
845,Need Simple Wordpress Based Site Designed and Coded ($30-250 USD),/projects/wordpress/need-simple-wordpress-based-site/
845,Need Easy Flash Change ($30-250 USD),/projects/flash/need-easy-flash-change/
846,Private project or contest #8223188                            ,/login?goto=ZTJlODljMWE4MGIxZGMxZGNiZjEyMzZjNzhmYzIxNTBodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9wcm9qZWN0cy84MjIzMTg4Lmh0bWw
847,Unleashed Software - Develop a Custom Report Builder app                            ,/projects/software-architecture/unleashed-software-develop-custom-report/
847,Blogging for website ($2-8 AUD / hour),/projects/blog-ghostwriting/blogging-for-website/
847,Write some software ($250-750 AUD),/projects/software-architecture/write-some-software-9148316/
847,Copy Bank Statement lines into a spreadsheet ($10-30 AUD),/projects/data-entry-excel/copy-bank-statement-lines-into/
847,Copy Bank Statement lines into a spreadsheet -- 3 ($2-8 AUD / hour),/projects/data-entry-excel/copy-bank-statement-lines-into.5918544/
847,Build SQL Data Warehouse ($250-750 AUD),/projects/software-architecture/build-sql-data-warehouse/
848,WebApp UI Reform for an Online Photo Slideshow Editor                            ,/projects/graphic-design/webapp-reform-for-online-photo/
849,Thrown away                            ,/projects/ghostwriting/thrown-away/
850,Simple eBay and Amazon Price and Stock Scraper                            ,/projects/c-sharp-programming/simple-ebay-amazon-price-stock/
850,Scrape Details of Amazon and Ebay and compare prices and export -- 2 ($30-250 USD),/projects/java/scrape-details-amazon-ebay-compare-7126879/
850,Build a Simple eBay Scraper ($10-100 USD),/projects/php/build-simple-ebay-scraper/
850,Amazon / Ebay Product Research and Comparison Tool and More ($250-750 USD),/projects/c-sharp-programming/amazon-ebay-product-research-comparison/
850,Build a simple Amazon Scraper and Calculation Program ($10-30 USD),/projects/java/build-simple-amazon-scraper-calculation/
851,greenhouse arduino / raspberry Pi                            ,/projects/arduino/greenhouse-arduino-raspberry/
851,Backtest software for MT4 Expert Advisor ($30-250 USD),/projects/php/backtest-software-for-expert-advisor/
851,Stop check cancel or send through ($30-250 USD),/projects/php-software-architecture/stop-check-cancel-send-through/
851,Schrijf Software  ($10-30 USD),/projects/php/schrijf-software-8579241/
851,Amibroker formula to Metatrader4 ($30-250 USD),/projects/metatrader/amibroker-formula-metatrader/
851,Amibroker AFL programming(repost)(repost) ($30-100 USD),/projects/php-script-install/amibroker-afl-programming-repost-repost/
852,Lending Club ROI Calculator                            ,/projects/php/lending-club-roi-calculator/
852,Video Site Design Mockup ($250-750 USD),/projects/graphic-design/video-site-design-mockup/
852,Google Scripts Modification ($10-30 USD),/projects/javascript-google-app-engine/google-scripts-modification/
852,Advanced jMeter Setup ($15-25 USD / hour),/projects/java-testing-qa/advanced-jmeter-setup/
852,jQuery Redactor Annotation ($30-250 USD),/projects/javascript-html/jquery-redactor-annotation/
852,Div elements to scroll down with the page ($30-250 USD),/projects/javascript/div-elements-scroll-down-with/
853,A transportation Company Logo                            ,/projects/photoshop/transportation-company-logo/
854,Amend HTML Emails                            ,/projects/html.1/amend-html-emails/
855,Need some minor amedments                            ,/projects/php/need-some-minor-amedments/
855,Do amendments for a phplist function  ($30-250 SGD),/projects/php-software-architecture/amendments-for-phplist-function/
855,Write some Software ($250-750 SGD),/projects/php-software-architecture/write-some-software.6162829/
855,Upload pictures and align them in pdf file ($30-250 SGD),/projects/php-software-architecture/upload-pictures-align-them-pdf/
855,Changes needed on a php event portal  ($30-250 SGD),/projects/website-design/changes-needed-php-event-portal/
855,Email Newsletter Online ($750-1500 SGD),/projects/php-software-architecture/email-newsletter-online/
856,Help me write something                            ,/projects/articles/help-write-something-8151279/
857,Edit a simple payment plugin (iPay88)                            ,/projects/php/edit-simple-payment-plugin-ipay/
857,Get Traffic to my Website   ($10-30 USD),/projects/internet-marketing/get-traffic-website-7782696/
857,Joomla Tour Component ($30-250 USD),/projects/php-mysql/joomla-tour-component/
857,Fork OpenCart 2.0 as New Joomla 3.4.1 component  ($30-250 USD),/projects/php/fork-opencart-new-joomla-component/
857,Custom Tour Directory Component  - open to bidding ($30-250 USD),/projects/joomla/custom-tour-directory-component-open/
857,Write some Software  (RM400-2000 MYR),/projects/software-architecture/write-some-software-9184372/
858,Gloal Wifi                            ,/projects/website-design/gloal-wifi/
858,Logo Design ($25 AUD),/projects/logo design.html
859,Write a metatrader indicator based on volume indicator                            ,/projects/c-programming/write-metatrader-indicator-based-volume/
860,Remove A Malicious Regenerating Script From Server                            ,/projects/mysql/remove-malicious-regenerating-script/
860,Make Quick Text Changes To My Flyer Right Now ($10-30 USD),/projects/graphic-design-flyer-design/make-quick-text-changes-flyer/
860,10 x 1000 word Articles  ($30-250 USD),/projects/articles-ghostwriting/word-articles.6889361/
860,Article Rewriting - Make My Articles 100% Unique ($750-1500 USD),/projects/article-rewriting/article-rewriting-make-articles-unique/
860,CSS/Php/Wordpress - Need Someone with Range of Skills for Several Web Tasks ($8-15 USD / hour),/projects/graphic-design/css-php-wordpress-need-someone/
860,E-Ticket Design Wanted - Simple Job Minimum Design Skills Required ($10-30 USD),/projects/graphic-design/ticket-design-wanted-simple-job/
861,Factory Payroll Calculator                            ,/projects/c-programming/factory-payroll-calculator/
861,Write some Software  ($10-30 USD),/projects/software-architecture/write-some-software-10654727/
861,Develop a ios Application  ($30-250 USD),/projects/iphone/develop-ios-application-7535242/
861,Face Recognition  ($30-250 USD),/projects/matlab-mathematica/face-recognition-7480439/
862,Need Simple Registration Plugin installed on current WordPress website                            ,/projects/php/need-simple-registration-plugin/
862,Build a Website ($250-750 USD),/projects/graphic-design-php/build-website.6932267/
862,YouTube intro ($30-250 USD),/projects/graphic-design-video-services/youtube-intro.6957310/
862,Create Print and Packaging Designs  ($30-250 USD),/projects/graphic-design/create-print-packaging-designs-8058988/
862,Design a Wordpress Theme ($30-250 USD),/projects/graphic-design/design-wordpress-theme/
862,Website needed ($30-100 USD),/projects/php-java/website-needed.3685557/
863,Requirement for a sports show opener                            ,/projects/threed-animation/requirement-for-sports-show-opener/
864,Wordpress Website Required                            ,/projects/graphic-design/wordpress-website-required-8117804/
865,Global Wifi                            ,/projects/graphic-design/global-wifi/
865,Design a Banner  ($10-30 AUD),/projects/graphic-design/design-banner-8805116/
865,Drafting Drawing of Ice rink and frames ($10-30 AUD),/projects/autocad/drafting-drawing-ice-rink-frames/
865,Business Card Design for Transect Industries ($190 USD),/projects/business card design for transect industries.html
865,Total ERP CRM program for contracting services ($1500-3000 USD / hour),/projects/c-programming-net/total-erp-crm-program-for/
865,Write some Software for Unifi controller ($250 AUD),/projects/write some software for unifi controller.html
866,Finalize the Design of some Website Sketches                            ,/contest/finalize-the-design-of-some-website-sketches-253724.html
867,Dedicated Developer Needed !                            ,/projects/jquery-prototype/dedicated-developer-needed/
867,Magento Expert Needed  ($30-250 USD),/projects/magento/magento-expert-needed-8552379/
867,Private project-2 for beas24x7 ($250-750 USD),/projects/php/private-project-for-beas.549880/
867,Improvise a website and backend system ($25-50 USD / hour),/projects/php/improvise-website-backend-system-11081571/
867,Fill in a Spreadsheet with Data  ($250-750 USD),/projects/data-entry/fill-spreadsheet-with-data-9577173/
867,Medical Inventory System with SMS feature ($1500-5000 USD),/projects/php-asp/medical-inventory-system-with-sms/
868,Magento customer address repair                            ,/projects/php/magento-customer-address-repair/
868,Wordpress Website ($30-250 AUD),/projects/website-design-graphic-design/wordpress-website.4683007/
868,jQuery Debug - A quick job for the right person ($15-25 AUD / hour),/projects/html.1-css/jquery-debug-quick-job-for/
868,Build a Website Custom Magento Modules ($250-750 AUD),/projects/php/build-website-custom-magento-modules/
868,Migrate Joomla website ($30-250 AUD),/projects/php-website-design/migrate-joomla-website.6290542/
868,MySQL Query ($15-25 AUD / hour),/projects/mysql/mysql-query.4978728/
869,write software for twitter                            ,/projects/php/write-software-for-twitter/
869,Need Expert Content writer  ($30-250 USD),/projects/articles/need-expert-content-writer-14914093/
869,Apps testing  -- 2 ($2-8 USD / hour),/projects/app-developer/apps-testing-13374363/
869,Build a Website-1 ($30-250 USD),/projects/graphic-design/build-website-9250842/
869,Ready b2b data from uk1 ($30-250 USD),/projects/data-entry/ready-data-from-7865510/
869,Web-scraping Expert----1 ($10-150 USD),/projects/php/web-scraping-expert-9695028/
870,E store website                            ,/projects/website-design/store-website/
870,customize my home page theme  ($10-30 USD),/projects/website-design/customize-home-page-theme/
870,Web development ($250-750 USD),/projects/graphic-design/web-development-14201579/
870,Build an Online Store  ($250-750 USD),/projects/website-design/build-online-store-8098981/
870,make responsive theme for a demo Magento store  ($250-750 USD),/projects/php/make-responsive-theme-for-demo/
870,Find an Accountant  ($10-30 USD),/projects/accounting/find-accountant-11148891/
870,Web deveopment ($250-750 USD),/projects/graphic-design/web-development-14201579/
870,Build an Online Store                             ,/projects/website-design/build-online-store-8098981/
871,Paid Online Surveys/Interviews                            ,/projects/freelance-developer/paid-online-surveys-interviews/
871,Design a Website Mockup  ($1500-3000 SGD),/projects/graphic-design/design-website-mockup-8083192/
872,Build a Website for auction                            ,/projects/graphic-design/build-website-for-auction/
872,Freelancer Auto bidder Script ($30-250 USD),/projects/php/freelancer-auto-bidder-script/
872,Help me with Wordpress ($10-30 USD),/projects/graphic-design/help-with-wordpress-8042876/
874,Security Questions                            ,/projects/technical-writing/security-questions-8098028/
874,Need to answer these questions ($30-250 USD),/projects/mysql/need-answer-these-questions/
874,Fix the scripts ($30-250 USD),/projects/linux/fix-the-scripts/
874,IT Security Case study questions. ($20-50 USD),/projects/academic-writing/security-case-study-questions/
874,Answering Database admin Questions ($30-250 USD),/projects/mysql/answering-database-admin-questions/
874,Computer Security Questions ($30-250 USD),/projects/academic-writing/computer-security-questions/
875,Adsense income to my website                             ,/projects/google-adsense/adsense-income-website/
875,Build a Website ( Skills & Services ) Marketplace like Thumbtack pro.com  ($250-750 USD),/projects/graphic-design/build-website-skills-services/
876,Re-writer for a 7-8 Creative Book Series!_!_!                            ,/projects/ghostwriting/writer-for-creative-book-series-8092708/
876,PHP Project Lead./ Technical Lead... ($20-1250 USD),/projects/php-html.1/php-project-lead-technical-lead.7065885/
876,Technical Manager/Architect/Web Master more than 10 Years Exp. in Large Scale Websites. ($20-1250 USD),/projects/php-software-architecture/technical-manager-architect-web-master.6906797/
876,PHP Project Lead/ Technical Lead.. ($250-750 USD),/projects/php-html.1/php-project-lead-technical-lead.6992811/
876,PHP Project Lead../ Technical Lead ($20-1250 USD),/projects/php-html.1/php-project-lead-technical-lead.7102710/
876,Re-writer for a 7-8 Creative Book Series!... ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7742383/
876,Re-writer for a 7-8 Creative Book Series!_!_! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-8092708/
877,Google Sheets on my website without embedding. -- 2                            ,/projects/html.1/google-sheets-website-without-embedding-8087522/
877,Google Sheets on my website without embedding. ($8-15 USD / hour),/projects/html.1/google-sheets-website-without-embedding/
877,Convert this to vector format ($50 USD),/projects/convert this to vector format.html
877,Convert Monstra to Wordpress ($30-250 USD),/projects/graphic-design/convert-monstra-wordpress/
877,Design a T-Shirt involving Odin and Whiskey! ($120 USD),/projects/design a t-shirt involving odin and whiskey!.html
877,Design a T-Shirt for Whiskey Wednesday ($30-250 USD),/projects/graphic-design-photoshop/design-shirt-for-whiskey-wednesday/
877,Google Sheets on my website without embedding.                            ,/projects/html.1/google-sheets-website-without-embedding/
879,Event Website: Experienced developers are wanted!                            ,/projects/graphic-design/event-website-experienced-developers-are/
879,微信开发：体彩应用开发（Sports Lotteries Project Based on Wechat） (min $5000 USD),/projects/php/sports-lotteries-project-based-wechat/
879,Integrate Submit Form ($30-250 USD),/projects/php/integrate-submit-form/
879,Customize a Poster PSD file ($50-70 USD),/projects/graphic-design/customize-poster-psd-file/
879,编写 iPhone 应用  (min $5000 USD),/projects/php/iphone/
879,English (US) Speaker Wanted ($100-130 USD),/projects/english-us/english-speaker-wanted/
880,Twitter automatic script tweet:                            ,/projects/php/twitter-automatic-script-tweet/
880,Urgent task ($2-8 USD / hour),/projects/data-entry/urgent-task/
880,classified ad posting ($2-8 USD / hour),/projects/internet-marketing/classified-posting-9183605/
880,Build a chrome extension ($10-30 USD),/projects/php/build-chrome-extension-13625077/
880,Find me some Leads-1 ($10-40 USD),/projects/data-entry/find-some-leads-11268582/
880,Need A scraping software ($250-750 USD),/projects/php/need-scraping-software/
881,twitter automatic script with pic                            ,/projects/data-entry/twitter-automatic-script-with-pic/
881,Mobile Mp3 Mp4 videos script download videos onto mobile ($250-750 USD),/projects/php/mobile-videos-script-download-videos/
881,Write some Software to follow people on twitter automatically ($30-250 USD),/projects/php/write-some-software-follow-people/
881,Html Java Script needed ($30-250 USD),/projects/php/html-java-script-needed/
881,Need a PIN verified Adsense Account NOT hOSTED ($10-30 USD),/projects/google-adsense/need-pin-verified-adsense-account/
881,Mobile Mp3 Mp4 videos script download videos onto mobile phones ($30-250 USD),/projects/html.1/mobile-videos-script-download-videos/
882,Develop a Survey Monkey Survey                            ,/projects/graphic-design/develop-survey-monkey-survey/
882,Create a streetscape rendering for a residential street ($15-25 CAD / hour),/projects/threed-modelling/create-streetscape-rendering-for/
882,Develop a concept render/illustration for a proposed development ($15-25 CAD / hour),/projects/illustration/develop-concept-render-illustration-for/
882,On-going Graphic Design Services ($8-35 CAD / hour),/projects/graphic-design/going-graphic-design-services/
882,Open and downsave an Indesign (8.x) file that might be corrupted. ($15 CAD),/projects/open and downsave an indesign (8.x) file that might be corrupted..html
882,Open and downsave an InDesign file ($10 CAD),/projects/indesign/open-downsave-indesign-file/
883,Re-writer for a 7-8 Creative Book Series!_!_                            ,/projects/ghostwriting/writer-for-creative-book-series-8069195/
883,Technical Manager/Architect/Web Master more than 10+ Years Experience in Large Scale Websites. ($20-1250 USD),/projects/php-software-architecture/technical-manager-architect-web-master.6940402/
883,Sr. Full-Stack Developer for Website Start-up Venture ($20-125 USD),/projects/php-html.1/full-stack-developer-for-website/
883,PHP Project Lead..Technical Lead.. ($20-1250 USD),/projects/php/php-project-lead-technical-lead-7226449/
883,PHP Project Lead./ Technical Lead.. ($20-1250 USD),/projects/php-html.1/php-project-lead-technical-lead.7034322/
883,Re-writer for a 7-8 Creative Book Series!_!_ ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-8069195/
884,Codeigniter & Bootstrap - Build a Simple CRM                            ,/projects/php/codeigniter-bootstrap-build-simple-crm/
884,Sales Agent For Web Hosting Packages ($250-750 SGD),/projects/internet-marketing/sales-agent-for-web-hosting/
884,Share my website on Strong PR site - theme is finance ($12-30 SGD),/projects/seo/share-website-strong-site-theme/
884,Telemarket for me   ($250-750 SGD),/projects/internet-marketing/telemarket-for-8169361/
884,SEO for Financial Website ($250-750 SGD),/projects/internet-marketing/seo-for-financial-website/
884,Build Links to my Website  ($30-250 SGD),/projects/internet-marketing/build-links-website-8503657/
885,Build a responsive website                            ,/projects/mysql/build-responsive-website-8063028/
886,Re-writer for a 7-8 Creative Book Series!_!                            ,/projects/ghostwriting/writer-for-creative-book-series-8061964/
886,Technical Manager/Architect/Web Master more than 10 Years Experience in Large Scale Websites... ($20-1250 USD),/projects/php-software-architecture/technical-manager-architect-web-master.6901297/
886,Re-writer for a 7-8 Creative Book Series!.!.!. ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7843480/
886,PHP Project Lead/ Tech. Lead.... ($250-750 USD),/projects/php-html.1/php-project-lead-tech-lead.6971718/
886,Technical Manager/Architect/Web Master more than 10 Yrs Experience in Large Scale Websites.. ($20-1250 USD),/projects/php-software-architecture/technical-manager-architect-web-master.6928587/
886,Re-writer for a 7-8 Creative Book Series!_! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-8061964/
886,Re-writer for a 7-8 Creative Book Series!.!.!.                            ,/projects/ghostwriting/writer-for-creative-book-series-7843480/
887,Build a Website                            ,/projects/graphic-design/build-website-8045711/
888,Design a Logo for AusCurriculum Progress                            ,/contest/design-a-logo-for-auscurriculum-progress-248971.html
889,large site but source code already exists. Skin and configure                            ,/projects/graphic-design/large-site-but-source-code/
889,Assistance needed various data entry ($2-8 USD / hour),/projects/data-entry/assistance-needed-various-data-entry/
890,Yahoo Japan Auction Auto Bid PHP  Using Yahoo Japan's API -- 2                            ,/projects/php/yahoo-japan-auction-auto-bid-8039448/
890,Yahoo Japan Auction Auto Bid PHP  Using Yahoo Japan's API ($250-750 USD),/projects/php/yahoo-japan-auction-auto-bid-7909879/
890,Yahoo Japan Auction Auto Bid PHP  Using Yahoo Japan's API                            ,/projects/php/yahoo-japan-auction-auto-bid-7909879/
890,Yahoo Japan Auction Auto Bid PHP  Using Yahoo Japan's API -- 2 ($250-750 USD),/projects/php/yahoo-japan-auction-auto-bid-8039448/
891,Написание книги                             ,/projects/ghostwriting/project-8036592/
892,Need some high quality content providers                            ,/projects/articles/need-some-high-quality-content/
892,I am back to hire more writers for long term. ($750-1500 USD),/projects/articles/back-hire-more-writers-for/
892,I need only one writer that can write anything ($400-900 USD),/projects/articles/need-only-one-writer-that/
892,Looking for writers from Uk US Romania Phillippines and Australia- 2 ($30-250 USD),/projects/articles/looking-for-writers-from-romania-7941380/
892,I am back to hire reliable writers. ($30-250 USD),/projects/articles/back-hire-reliable-writers/
892,Looking for writers from Uk US Romania Phillippines and Australia- 3 ($30-250 USD),/projects/articles/looking-for-writers-from-romania-7968656/
893,Re-writer for a 7-8 Creative Book Series!.!.!._!                            ,/projects/ghostwriting/writer-for-creative-book-series-8035188/
893,Re-writer for a 7-8 Creative Book Series!. ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7496262/
893,Build a Website  ($10-25 USD),/projects/php-html.1/build-website.6883118/
893,Re-writer for a 7-8 Creative Book Series ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series/
893,PHP Project Lead../ Technical Lead. ($20-1250 USD),/projects/php/php-project-lead-technical-lead/
893,Re-writer for a 7-8 Creative Book Series!.!.!._! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-8035188/
894,Write some Software.s                            ,/projects/php/write-some-software-8027043/
894,on page seo specialist  ($10-30 USD),/projects/seo/page-seo-specialist/
894,Fill in a Spreadsheet with. Data  ($2-8 AUD / hour),/projects/excel/fill-spreadsheet-with-data-8499435/
894,Content writer need ($2-8 USD / hour),/projects/articles/content-writer-need-13167228/
894,Transcribe 30 min ($10-30 CAD),/projects/translation/transcribe-min/
894,Only For Robiul ($2-8 USD / hour),/projects/excel/only-for-robiul/
895,Design a Logo for social network                            ,/projects/graphic-design/design-logo-for-social-network/
895,remove malware from my word press site (RIGTH NOW) ($10-30 USD),/projects/php/remove-malware-from-word-press/
895,SEO profecinals needed! ($30-250 USD),/projects/emarketing-seo/seo-profecinals-needed/
895,Private project for Atlanticsoftinc ($1500 USD),/projects/php-website-design/private-project-for-atlanticsoft-inc/
895,Write some Articles for girly magazine ($10-30 USD),/projects/articles/write-some-articles-for-girly-10595972/
895,Write some Articles  for my girlish site ($250-750 USD),/projects/articles/write-some-articles-for-girlish/
896,Write some Softwares                            ,/projects/php/write-some-softwares-8022333/
896,Compile list of Businesses-1 ($10-30 CAD),/projects/data-entry/compile-list-businesses-10142847/
896,Fill in a Spreadsheet with Data-2 ($2-8 USD / hour),/projects/data-entry/fill-spreadsheet-with-data-12101396/
896,Search the Web for Something. ($2-8 USD / hour),/projects/data-entry-excel/search-the-web-for-something.6970632/
896,Hand writing typing expert ($2-8 USD / hour),/projects/data-entry/hand-writing-typing-expert/
896,SEO my Website-1 ($2-8 USD / hour),/projects/internet-marketing/seo-website-12819913/
897,Tweeter auto tweet automatically                            ,/projects/facebook-marketing/tweeter-auto-tweet-automatically/
897,Build me a Twitter following  ($30-250 USD),/projects/twitter/build-twitter-following-8170090/
898,Auction Get It Now                            ,/projects/php/auction-get-now/
898,Wordpress SEO ($10-30 USD),/projects/graphic-design/wordpress-seo/
898,Auction Get It Now -- 2 ($10-30 USD),/projects/php/auction-get-now-8022551/
899,Re-writer for a 7-8 Creative Book Series!.!.!.!!!                            ,/projects/ghostwriting/writer-for-creative-book-series-8020368/
899,Technical Manager/Architect/Web Master more than 10 Yrs Experience in Large Scale Websites ($20-1250 USD),/projects/php-software-architecture/technical-manager-architect-web-master.6919495/
899,Sr. Full-Stack Developer for Website Start-up Venture. ($20-125 USD),/projects/php-html.1/full-stack-developer-for-website.6928584/
899,Re-writer for a 7-8 Creative Book Series!.! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7793482/
899,PHP Project Lead/ Technical Lead.... ($250-750 USD),/projects/php-html.1/php-project-lead-technical-lead.6997012/
899,Re-writer for a 7-8 Creative Book Series!.!.!.!!! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-8020368/
900,Change how pages are ranked                            ,/projects/internet-marketing/change-how-pages-are-ranked/
900,Write a Business Plan ($250-750 USD),/projects/project-management-accounting/write-business-plan/
901,Wordpress and Woocommerce troubleshooting                            ,/projects/graphic-design/wordpress-woocommerce-troubleshooting/
901,More Work on Octopus Ink Website -- 2 ($25 USD),/projects/graphic-design/more-work-octopus-ink-website-7478717/
901,Re-create High Res Composite of images ($30-250 USD),/projects/photoshop/create-high-res-composite-images/
901,Custom code needed for a Wordpress site running WooCommerce ($10-30 USD),/projects/php-wordpress/custom-code-needed-for-wordpress/
901,Custom Online Ordering for a fast-serve restaurant with multiple (and growing) locations ($3000-5000 USD),/projects/php-html.1/custom-online-ordering-for-fast/
